Func_find_closest_elements,BODY,Assign
Var_value,ID,Val_value
Var_my_val,CTX,Store
Module,BODY,Func_count_up_to
Var_coeff,ID,Val_coeff
Func_add,BODY,Expr
Return,VALUE,Var_y
Var_elem,ID,Val_elem
Const_ Find how many times...,VALUE,Val_ Find how many times...
Const_a,VALUE,Val_a
Assign,TARGETS,Var_balance
Const_ Input is a space-de...,VALUE,Val_ Input is a space-de...
Set,ELTS,Const_E
Var_begin,CTX,Load
Return,VALUE,Var_primes
ExceptHandler,BODY,Pass
Call,ARGS,Var_val
UnaryOp,OPERAND,Const_1
Func_largest_prime_factor,BODY,Assign
Attribute,VALUE,Var_lis
Func_max_fill,BODY,Import
Var_letter,CTX,Load
Arg_w,ARG,Val_w
Func_unique_digits,NAME,Val_unique_digits
Const_400,VALUE,Val_400
Call,ARGS,Var_oprn
Call,ARGS,Var_key
Doc_solve_HumanEval_132,IMPLEMENTED_BY,Func_is_nested
Expr,VALUE,Const_ You're given a list...
Func_max_element,BODY,Assign
Func_even_odd_palindrome,BODY,Return
Func_solve,BODY,Assign
Compare,LEFT,Call
BoolOp,VALUES,BoolOp
Call,FUNC,Var_parse_paren_group
Var_Optional,CTX,Load
HumanEval_91,HAS_DOCSTRING,Doc_You'll_be_given_a_st
HumanEval_42,HAS_DOCSTRING,Doc_Return_list_with_ele
Func_fruit_distribution,BODY,Return
Subscript,SLICE,Var_x
Func_simplify,BODY,Assign
Func_rolling_max,BODY,Assign
Const_three,VALUE,Val_three
comprehension,ITER,Var_arr
HumanEval_162,HAS_DOCSTRING,Doc_Given_a_string_'text
Tuple,ELTS,Const_7
Tuple,ELTS,Const_Earth
Func_is_multiply_prime,ARGS,arguments
Var_guess,CTX,Load
Compare,LEFT,Const_0
Func_fib4,NAME,Val_fib4
Assign,TARGETS,Var_sorted_arr
HumanEval_8,HAS_DOCSTRING,Doc_For_a_given_list_of_
Call,ARGS,Var_new_lst
Call,FUNC,Var_ceil
Tuple,ELTS,Var_odd_count
Func_is_multiply_prime,BODY,Return
Module,BODY,Func_parse_music
ListComp,ELT,BinOp
Var_odds,ID,Val_odds
Var_st,CTX,Load
Assign,VALUE,Var_center
Const_Three,VALUE,Val_Three
Const_YES,VALUE,Val_YES
Var_y,CTX,Store
Var_z,CTX,Load
Var_state,CTX,Store
Const_Complete the functio...,VALUE,Val_Complete the functio...
Assign,TARGETS,Var_lower
Var_shift,ID,Val_shift
Func_sort_numbers,ARGS,arguments
Set,ELTS,Const_a
Assign,TARGETS,Var_count_digit
Func_sort_numbers,BODY,Return
List,ELTS,Const_11
If,TEST,Call
List,ELTS,Var_elem
Func_find_zero,ARGS,arguments
Module,BODY,Func_minPath
Var_ind,ID,Val_ind
Arg_txt,ARG,Val_txt
Assign,TARGETS,Var_ind
Assign,VALUE,Const_None
Var_vowels,CTX,Store
Doc_solve_HumanEval_74,IMPLEMENTED_BY,Func_total_match
Var_strings,CTX,Load
Doc_You_have_to_write_a_,IMPLEMENTED_BY,Func_valid_date
Var_max_sum,CTX,Load
Arg_interval1,ARG,Val_interval1
Call,ARGS,Var_s0
For,TARGET,Var_idx
Func_prod_signs,NAME,Val_prod_signs
Const_U,VALUE,Val_U
Assign,TARGETS,Var_upper
Var_prod,CTX,Store
Var_xs,ID,Val_xs
Assign,TARGETS,Var_n_vowels
Attribute,VALUE,Var_hashlib
List,ELTS,Const_IX
Call,ARGS,Var_value
Func_smallest_change,ARGS,arguments
Arg_delimeter,ARG,Val_delimeter
Const_Yes,VALUE,Val_Yes
Arg_s,ANNOTATION,Var_str
Var_denom,CTX,Store
Func_fruit_distribution,NAME,Val_fruit_distribution
Func_f,BODY,Assign
For,TARGET,Var_digit
Assign,TARGETS,Var_even_count
arguments,ARGS,Arg_lst1
Expr,VALUE,Const_     Given an array ...
Var_new_distance,CTX,Store
Call,ARGS,Call
Func_smallest_change,BODY,Return
Func_has_close_elements,ARGS,arguments
Func_parse_music,NAME,Val_parse_music
Module,BODY,Func_sum_product
Func_sort_third,NAME,Val_sort_third
Var_m,CTX,Load
Var_fibfib,CTX,Load
Expr,VALUE,Const_Given a non-empty li...
Func_iscube,BODY,Expr
HumanEval_31,HAS_DOCSTRING,Doc_Return_true_if_a_giv
Var_xs,CTX,Load
comprehension,IFS,Call
Func_car_race_collision,BODY,Return
Subscript,VALUE,Var_value
Dict,VALUES,Const_Six
Func_digits,BODY,If
Var_xor,ID,Val_xor
BinOp,LEFT,Var_planet2_index
Module,BODY,Func_find_closest_elements
Func_change_base,BODY,Expr
Var_eval,CTX,Load
Const_A,VALUE,Val_A
Var_group,ID,Val_group
Module,BODY,Assign
Subscript,VALUE,Call
HumanEval_92,HAS_DOCSTRING,Doc_solve_HumanEval_92
Attribute,VALUE,Var_n
Call,ARGS,Const_0
AugAssign,TARGET,Var_end
Assign,VALUE,Const_False
Assign,VALUE,Const_abcdefghijklmnopqrst...
Func_any_int,NAME,Val_any_int
Func_check,BODY,For
Func_Strongest_Extension,NAME,Val_Strongest_Extension
Var_sorted_arr,ID,Val_sorted_arr
Attribute,ATTR,Val_count
Func_largest_divisor,ARGS,arguments
Var_float,ID,Val_float
Module,BODY,Func_get_max_triples
Const_40,VALUE,Val_40
Var_c,CTX,Load
Module,BODY,ImportFrom
AugAssign,TARGET,Var_l1
Arg_interval2,ARG,Val_interval2
Func_monotonic,BODY,Expr
Expr,VALUE,Const_A simple program whi...
Func_parse_paren_group,BODY,Assign
Assign,VALUE,Var_s
AugAssign,TARGET,Var_i
Func_find_zero,NAME,Val_find_zero
Func_count_nums,NAME,Val_count_nums
Assign,TARGETS,Var_times
Assign,TARGETS,Var_temp
Var_values,CTX,Load
Const_.5,VALUE,Val_.5
Arg_nums,ARG,Val_nums
comprehension,ITER,Var_lst
Var_beginning_of_suffix,CTX,Load
Assign,TARGETS,Var_my_tri
Var_int_digit,CTX,Store
AugAssign,TARGET,Var_new_text
Var_strong,CTX,Store
Func_concatenate,BODY,Expr
Call,FUNC,Var_int
Var_fact,CTX,Store
Func_search,BODY,Return
Func_words_in_sentence,BODY,Expr
Compare,COMPARATORS,Var_remaining
Dict,VALUES,Const_Seven
Expr,VALUE,Const_Return the number of...
HumanEval_17,HAS_DOCSTRING,Doc_Input_to_this_functi
Func_smallest_change,NAME,Val_smallest_change
Doc_You_will_be_given_a_,IMPLEMENTED_BY,Func_decimal_to_binary
Compare,LEFT,Var_need
Var_digits_sum,CTX,Load
Var_ns,CTX,Load
Func_vowels_count,BODY,Return
Attribute,VALUE,Var_char
arguments,ARGS,Arg_class_name
Func_move_one_ball,BODY,If
HumanEval_101,HAS_DOCSTRING,Doc_You_will_be_given_a_
For,TARGET,Var_c
Expr,VALUE,"Const_""     This function ..."
Assign,TARGETS,Var_even_palindrome_count
BinOp,RIGHT,Var_shift
Arg_z,ARG,Val_z
Var_j,CTX,Store
Var_arr,ID,Val_arr
Var_operations,ID,Val_operations
Return,VALUE,Var_closest_pair
Func_odd_count,BODY,Expr
Var_cnt,ID,Val_cnt
Var_class_name,ID,Val_class_name
Func_any_int,ARGS,arguments
Call,ARGS,Var_frq
Module,BODY,Func_choose_num
BinOp,LEFT,Var_end
While,TEST,Compare
List,ELTS,Const_L
Module,BODY,Func_add
Expr,VALUE,Const_ Input is a space-de...
Const_zero,VALUE,Val_zero
Assign,TARGETS,Var_count
List,ELTS,Const_12
Var_elem2,CTX,Store
AugAssign,TARGET,Var_n_consonants
Var_xor,CTX,Load
Var_A,CTX,Store
BinOp,LEFT,Const_2
BinOp,LEFT,Var_l1
Var_base,ID,Val_base
Doc_Check_if_in_given_li,IMPLEMENTED_BY,Func_has_close_elements
HumanEval_59,HAS_DOCSTRING,Doc_Return_the_largest_p
Assign,TARGETS,Var_smallest
Var_prefix,CTX,Load
Compare,COMPARATORS,Const_3
Const_2,VALUE,Val_2
BinOp,LEFT,Var_i
Func_count_up_to,BODY,Expr
Var_capacity,ID,Val_capacity
Func_check,BODY,Assign
List,ELTS,Const_XL
Var_begin,ID,Val_begin
Func_common,BODY,Assign
Attribute,VALUE,Var_ret
Func_match_parens,BODY,Expr
Var_pat,CTX,Load
Compare,COMPARATORS,Const_1
Var_largest,ID,Val_largest
Const_900,VALUE,Val_900
Call,ARGS,Var_numbers
comprehension,TARGET,Var_i
Attribute,ATTR,Val_clear
Var_frq,CTX,Load
For,ITER,Var_lst1
Dict,VALUES,Const_Three
Const_29,VALUE,Val_29
AugAssign,VALUE,Var_fact_i
Var_h,CTX,Load
Compare,COMPARATORS,Const_3.7
Func_max_fill,NAME,Val_max_fill
Var_w,ID,Val_w
Func_is_simple_power,BODY,Expr
Func_parse_nested_parens,RETURNS,Subscript
Doc_Given_a_positive_int,IMPLEMENTED_BY,Func_solve
Func_unique,BODY,Return
IfExp,TEST,Call
Func_digitSum,NAME,Val_digitSum
arguments,ARGS,Arg_nums
Func_intersperse,RETURNS,Subscript
Subscript,VALUE,Var_numbers
Func_count_up_to,NAME,Val_count_up_to
Doc_You_are_given_an_arr,IMPLEMENTED_BY,Func_prod_signs
Expr,VALUE,Const_     Given two lists...
Arg_p,ARG,Val_p
Var_even_count,CTX,Store
Var_max_number,ID,Val_max_number
Var_out,ID,Val_out
Var_val,ID,Val_val
Func_split_words,BODY,If
Assign,TARGETS,Var_maxlen
Expr,VALUE,Const_ Return length of gi...
Func_tri,BODY,For
BinOp,RIGHT,Var_c
Expr,VALUE,Const_ Filter given list o...
Call,FUNC,Var_reversed
Assign,TARGETS,Var_even
For,TARGET,Var_gpa
BinOp,LEFT,Var_l
Func_longest,ARGS,arguments
Func_correct_bracketing,BODY,For
Var_coords,ID,Val_coords
Var_my_arr,ID,Val_my_arr
Var_game,CTX,Load
Doc_We_have_an_array_'ar,IMPLEMENTED_BY,Func_move_one_ball
Assign,VALUE,Var_t
Expr,VALUE,Const_Everyone knows Fibon...
Func_parse_nested_parens,BODY,Expr
Expr,VALUE,Const_     Given a non-emp...
Call,FUNC,Var_len
Call,ARGS,Var_arr
Dict,VALUES,Const_Nine
For,TARGET,Var_k
List,ELTS,Const_1000
Assign,TARGETS,Var_r
Func_prime_fib,BODY,Func_is_prime
Func_int_to_mini_roman,NAME,Val_int_to_mini_roman
Const_i,VALUE,Val_i
Doc_Write_a_function_tha,IMPLEMENTED_BY,Func_specialFilter
Var_expression,ID,Val_expression
Func_below_zero,RETURNS,Var_bool
Module,BODY,Func_iscube
Func_compare_one,BODY,Return
Func_prime_length,BODY,For
Func_largest_smallest_integers,BODY,Return
Func_fizz_buzz,BODY,Return
For,TARGET,Var_op
Func_get_closest_vowel,BODY,Assign
Subscript,VALUE,Var_arr
Call,ARGS,Var_check
HumanEval_41,HAS_DOCSTRING,Doc_Imagine_a_road_that'
Func_remove_duplicates,BODY,Assign
Func_filter_integers,RETURNS,Subscript
Doc_You_will_be_given_th,IMPLEMENTED_BY,Func_Strongest_Extension
Var_a,CTX,Load
Tuple,ELTS,Const_Uranus
Var_min_number,ID,Val_min_number
UnaryOp,OP,USub
Var_distance,ID,Val_distance
Subscript,VALUE,Var_Tuple
Expr,VALUE,Const_     Given two posit...
BinOp,RIGHT,Var_min_number
Tuple,ELTS,List
Var_hashlib,CTX,Load
Func_x_or_y,ARGS,arguments
BinOp,RIGHT,Var_neg
Module,BODY,Func_remove_duplicates
Func_get_odd_collatz,BODY,While
Func_encode,BODY,Assign
Assign,TARGETS,Var_closing_bracket_index
Const_You are given a list...,VALUE,Val_You are given a list...
HumanEval_72,HAS_DOCSTRING,Doc_solve_HumanEval_72
Dict,KEYS,Const_six
Assign,TARGETS,Var_primes
comprehension,ITER,Var_txt
Var_even,CTX,Store
Attribute,ATTR,Val_isalpha
HumanEval_126,HAS_DOCSTRING,Doc_solve_HumanEval_126
Assign,TARGETS,Var_fact_i
Expr,VALUE,Const_It is the last week ...
Attribute,VALUE,Subscript
Call,ARGS,Var_operator
Func_below_zero,BODY,Expr
Func_tri,BODY,Assign
Var_year,CTX,Load
Var_nums,ID,Val_nums
Func_encrypt,ARGS,arguments
AugAssign,VALUE,Var_c
Expr,VALUE,Const_     You will be giv...
HumanEval_128,HAS_DOCSTRING,Doc_You_are_given_an_arr
Var_odd_digits,ID,Val_odd_digits
Doc_The_Fib4_number_sequ,IMPLEMENTED_BY,Func_fib4
Doc_Given_an_array_arr_o,IMPLEMENTED_BY,Func_smallest_change
Func_anti_shuffle,BODY,Return
Func_mean_absolute_deviation,ARGS,arguments
BinOp,LEFT,Var_j
Func_is_bored,BODY,Return
Var_running_max,CTX,Load
BinOp,RIGHT,Var_k
Expr,VALUE,Const_Given a string s and...
HumanEval_25,HAS_DOCSTRING,Doc_Return_list_of_prime
Func_mean_absolute_deviation,BODY,Return
List,ELTS,Const_90
Assign,TARGETS,Var_groups
Module,BODY,Func_incr_list
Func_skjkasdkd,NAME,Val_skjkasdkd
Func_get_closest_vowel,BODY,If
ListComp,ELT,Var_s
Func_separate_paren_groups,RETURNS,Subscript
Module,BODY,Func_order_by_points
Func_pluck,BODY,Assign
Call,FUNC,Var_fib
Var_chr,ID,Val_chr
Assign,TARGETS,Var_temp_a
Var_bin,ID,Val_bin
Var_prod_value,CTX,Store
Var_r,CTX,Store
Var_new_text,ID,Val_new_text
Func_get_row,BODY,Return
Tuple,ELTS,Const_True
Func_numerical_letter_grade,ARGS,arguments
Func_remove_vowels,ARGS,arguments
HumanEval_118,HAS_DOCSTRING,Doc_You_are_given_a_word
Func_intersperse,BODY,If
Var_brackets,CTX,Load
Return,VALUE,Var_ret
Func_filter_by_substring,BODY,Return
BoolOp,VALUES,UnaryOp
Func_exchange,BODY,If
Var_ret,CTX,Load
Func_match_parens,BODY,Func_check
BinOp,OP,Add
Call,ARGS,Var_lst
Const_Task     Write a fun...,VALUE,Val_Task     Write a fun...
Module,BODY,Func_truncate_number
Module,BODY,Func_max_fill
HumanEval_68,HAS_DOCSTRING,"Doc_""Given_an_array_repr"
Const_Create a function en...,VALUE,Val_Create a function en...
Assign,VALUE,Const_lower
alias,NAME,Val_re
Arg_t,ARG,Val_t
Module,BODY,Func_below_zero
Tuple,ELTS,Var_a
Func_is_nested,ARGS,arguments
Subscript,VALUE,Var_lst
HumanEval_44,HAS_DOCSTRING,Doc_Change_numerical_bas
Compare,COMPARATORS,Const_30
Var_squared,CTX,Load
Func_is_nested,BODY,Return
Doc_returns_encoded_stri,IMPLEMENTED_BY,Func_decode_shift
Func_file_name_check,ARGS,arguments
arguments,ARGS,Arg_grades
Module,BODY,Func_poly
Slice,UPPER,UnaryOp
Const_ For a given string ...,VALUE,Val_ For a given string ...
Var_sentence,CTX,Load
Var_abs,CTX,Load
Subscript,VALUE,Var_res
Compare,COMPARATORS,Const_(
Var_min_sum,CTX,Load
Func_how_many_times,NAME,Val_how_many_times
Func_fix_spaces,BODY,While
Func_separate_paren_groups,BODY,Assign
BinOp,RIGHT,Const_ of the 
arguments,ARGS,Arg_b
AugAssign,TARGET,Var_odd_count
Compare,LEFT,Const_ 
AugAssign,VALUE,Var_op
Var_sum,CTX,Load
Func_words_string,NAME,Val_words_string
Func_filter_by_prefix,BODY,Expr
Var_d,CTX,Store
Compare,COMPARATORS,Var_a
Arg_class_name,ARG,Val_class_name
Var_f,CTX,Load
Func_by_length,BODY,Expr
arguments,ARGS,Arg_prefix
Func_has_close_elements,BODY,For
Assign,TARGETS,Var_S1
Var_center,CTX,Load
Func_can_arrange,BODY,Return
BoolOp,OP,And
Try,BODY,Assign
Module,BODY,Func_encode_shift
Var_current_string,CTX,Load
Assign,TARGETS,Var_s_list
Var_temp_a,CTX,Load
Call,ARGS,Const_C+
Compare,LEFT,Var_depth
Arg_lst,ARG,Val_lst
Var_key,ID,Val_key
AugAssign,TARGET,Var_beginning_of_suffix
Var_range,ID,Val_range
Var_floor,CTX,Load
Doc_You_are_given_a_posi,IMPLEMENTED_BY,Func_get_max_triples
Call,ARGS,Var_words
Func_fix_spaces,BODY,If
UnaryOp,OPERAND,Const_1.0
keyword,VALUE,Var_len
Func_intersection,BODY,Expr
Doc_Your_task_is_to_writ,IMPLEMENTED_BY,Func_is_simple_power
Func_make_palindrome,ARGS,arguments
ImportFrom,MODULE,Val_math
Module,BODY,Func_string_sequence
Func_largest_divisor,BODY,For
If,ORELSE,Assign
HumanEval_49,HAS_DOCSTRING,Doc_Return_2^n_modulo_p_
Tuple,ELTS,Var_even_palindrome_count
Compare,COMPARATORS,Var_odd
Var_res,CTX,Load
Var_flg,ID,Val_flg
HumanEval_78,HAS_DOCSTRING,Doc_You_have_been_tasked
Var_dict1,ID,Val_dict1
Func_make_palindrome,BODY,Return
Arg_x,ANNOTATION,Var_float
Arg_S,ARG,Val_S
Const_50,VALUE,Val_50
Call,ARGS,Var_lower
Assign,TARGETS,Var_lis
Call,ARGS,Var_group
Attribute,ATTR,Val_split
Var_e,CTX,Store
Return,VALUE,Subscript
Func_fibfib,BODY,Return
Func_is_happy,BODY,For
Func_closest_integer,BODY,Expr
Func_check_if_last_char_is_a_letter,BODY,Return
Const_I think we all remem...,VALUE,Val_I think we all remem...
Subscript,VALUE,Var_group
Subscript,SLICE,Const_0
Arg_y,ANNOTATION,Var_int
Expr,VALUE,Const_Return list with ele...
Func_make_a_pile,ARGS,arguments
Func_bf,BODY,If
Const_1000,VALUE,Val_1000
Module,BODY,Func_largest_divisor
Module,BODY,Func_even_odd_palindrome
Var_substring,CTX,Load
Var_upper,CTX,Load
Expr,VALUE,Const_You will be given a ...
Call,ARGS,Var_center
Func_make_a_pile,BODY,Return
Module,BODY,Func_get_row
Arg_date,ARG,Val_date
Func_is_prime,BODY,For
Var_coords,CTX,Store
Const_Venus,VALUE,Val_Venus
Compare,LEFT,Var_s
Func_sorted_list_sum,NAME,Val_sorted_list_sum
Var_date,CTX,Store
Call,ARGS,Const_ 
Arg_s1,ANNOTATION,Var_str
Func_do_algebra,NAME,Val_do_algebra
Try,BODY,If
Const_ Given a string find...,VALUE,Val_ Given a string find...
List,ELTS,Const_0
comprehension,TARGET,Var_sentence
BinOp,LEFT,Const__
Func_minSubArraySum,NAME,Val_minSubArraySum
Const_     Check if two wo...,VALUE,Val_     Check if two wo...
Var_idx,ID,Val_idx
Doc_xs_represent_coeffic,IMPLEMENTED_BY,Func_derivative
HumanEval_18,HAS_DOCSTRING,Doc_Find_how_many_times_
While,TEST,Var_number
Module,BODY,Func_mean_absolute_deviation
Var_day,CTX,Load
Func_circular_shift,BODY,If
Call,ARGS,Var_depth
Assign,TARGETS,Var_vowels_replace
If,ORELSE,If
Assign,TARGETS,Var_S2
Func_triangle_area,NAME,Val_triangle_area
Var_o,ID,Val_o
Compare,COMPARATORS,Var_d
BinOp,RIGHT,Const_4
Func_strange_sort_list,NAME,Val_strange_sort_list
Func_count_upper,ARGS,arguments
Module,BODY,Func_odd_count
Func_int_to_mini_roman,ARGS,arguments
Var_number,CTX,Load
Module,BODY,Func_concatenate
Assign,VALUE,Var_n
Var_ind,CTX,Store
Func_count_upper,BODY,Return
Func_how_many_times,BODY,Expr
Expr,VALUE,Const_ Concatenate list of...
Func_int_to_mini_roman,BODY,Return
Var_closest_pair,CTX,Load
Func_string_sequence,ARGS,arguments
BinOp,RIGHT,Const_nput.
Doc_You_are_given_a_rect,IMPLEMENTED_BY,Func_max_fill
List,ELTS,Const_M
Module,BODY,Func_smallest_change
While,TEST,Var_b
Var_flg,CTX,Load
Func_generate_integers,BODY,Assign
Compare,LEFT,Var_even
Expr,VALUE,Const_The Fib4 number sequ...
Func_correct_bracketing,NAME,Val_correct_bracketing
Var_op,CTX,Store
Module,BODY,Func_will_it_fly
Func_longest,BODY,For
keyword,VALUE,Compare
Var_even_palindrome_count,CTX,Load
Var_k,CTX,Store
comprehension,TARGET,Tuple
Module,BODY,Func_sort_even
Var_operator,CTX,Load
Module,BODY,Func_unique
Var_m,ID,Val_m
Attribute,VALUE,Var_collections
Doc_A_simple_program_whi,IMPLEMENTED_BY,Func_x_or_y
arguments,ARGS,Arg_l1
Module,BODY,Func_rolling_max
Func_maximum,BODY,Assign
Doc_The_FibFib_number_se,IMPLEMENTED_BY,Func_fibfib
Func_reverse_delete,BODY,Expr
Call,FUNC,Var_xor
Func_get_positive,BODY,Expr
Func_encode,NAME,Val_encode
Arg_s,ARG,Val_s
Var_running_max,ID,Val_running_max
Func_cycpattern_check,BODY,Assign
Func_maximum,ARGS,arguments
arguments,ARGS,Arg_interval1
Var_lst,ID,Val_lst
Doc_You_will_be_given_a_,IMPLEMENTED_BY,Func_words_string
Subscript,VALUE,Var_planet_names
Subscript,VALUE,Var_s
Module,BODY,Func_minSubArraySum
Var_maxx,CTX,Load
Func_compare,BODY,Expr
Func_string_to_md5,NAME,Val_string_to_md5
IfExp,BODY,Subscript
Arg_h,ARG,Val_h
Call,ARGS,Var_smallest
arguments,ARGS,Arg_c
Slice,LOWER,Call
Expr,VALUE,Const_ For a given list of...
Tuple,ELTS,Const_1.0
HumanEval_38,HAS_DOCSTRING,Doc_returns_encoded_stri
Doc_Write_a_function_tha,IMPLEMENTED_BY,Func_is_multiply_prime
Const_Given a string s and...,VALUE,Val_Given a string s and...
Func_parse_nested_parens,ARGS,arguments
Func_x_or_y,BODY,For
Compare,LEFT,Var_t
Func_minSubArraySum,ARGS,arguments
Var_any,ID,Val_any
Var_q,CTX,Load
Doc_Return_a_greatest_co,IMPLEMENTED_BY,Func_greatest_common_divisor
Arg_capacity,ARG,Val_capacity
Func_triples_sum_to_zero,ARGS,arguments
Var_current_depth,CTX,Load
Const_     Given a grid wi...,VALUE,Val_     Given a grid wi...
Func_exchange,ARGS,arguments
Func_xor,BODY,If
Expr,VALUE,Const_You have been tasked...
HumanEval_133,HAS_DOCSTRING,Doc_You_are_given_a_list
Slice,LOWER,Const_0
Const_five,VALUE,Val_five
Func_special_factorial,BODY,For
Tuple,ELTS,Var_begin
Const_2.7,VALUE,Val_2.7
Func_sort_even,BODY,Expr
Call,ARGS,Const_D+
UnaryOp,OPERAND,Var_k
HumanEval_110,HAS_DOCSTRING,"Doc_In_this_problem,_you"
Func_rescale_to_unit,RETURNS,Subscript
Call,ARGS,Const_ascii
Func_do_algebra,BODY,Return
Var_s_list,ID,Val_s_list
Assign,TARGETS,Var_result
Var_primes,CTX,Load
Assign,TARGETS,Var_odd_palindrome_count
Var_Optional,ID,Val_Optional
Arg_decimal,ARG,Val_decimal
Func_truncate_number,ARGS,arguments
Call,FUNC,Var_isinstance
Var_file_name,CTX,Load
keyword,ARG,Val_key
AugAssign,TARGET,Var_balance
Call,ARGS,Const_.
Module,BODY,Func_below_threshold
Return,VALUE,Var_letter_grade
Assign,TARGETS,Var_ret
Call,ARGS,Const_/
Lambda,BODY,Subscript
Compare,COMPARATORS,Const_2.7
Var_nums,CTX,Load
Doc_Circular_shift_the_d,IMPLEMENTED_BY,Func_circular_shift
Return,VALUE,Const_Yes
Compare,LEFT,Var_b
HumanEval_3,HAS_DOCSTRING,Doc_You're_given_a_list_
Var_cnt,CTX,Load
Compare,LEFT,Var_running_max
Func_rescale_to_unit,BODY,Expr
List,ELTS,BinOp
Var_balance,CTX,Load
Const_     triples_sum_to_...,VALUE,Val_     triples_sum_to_...
Compare,OPS,Gt
Return,VALUE,Var_squared
Var_odd_collatz,ID,Val_odd_collatz
Func_minPath,BODY,Expr
Var_depth,ID,Val_depth
Expr,VALUE,Const_Circular shift the d...
BinOp,RIGHT,Var_end
Func_skjkasdkd,BODY,Assign
Var_any,CTX,Load
Var_depth,CTX,Store
BinOp,LEFT,Var_coeff
HumanEval_66,HAS_DOCSTRING,Doc_Task_____Write_a_fun
Var_min_value,CTX,Store
Const_     Given an array ...,VALUE,Val_     Given an array ...
Const_Eight,VALUE,Val_Eight
Attribute,ATTR,Val_startswith
Func_rescale_to_unit,NAME,Val_rescale_to_unit
Arg_planet1,ARG,Val_planet1
Call,ARGS,Var_y
BinOp,RIGHT,Const_2
Var_letter,ID,Val_letter
Return,VALUE,Var_lst1
HumanEval_160,HAS_DOCSTRING,Doc_Given_two_lists_oper
Var_smallest,ID,Val_smallest
BinOp,RIGHT,Var_i
Func_compare,ARGS,arguments
Func_derivative,BODY,Expr
HumanEval_15,HAS_DOCSTRING,Doc_Return_a_string_cont
Var_q,ID,Val_q
Doc_brackets_is_a_string,IMPLEMENTED_BY,Func_correct_bracketing
Call,ARGS,Var_closing_bracket_index
Var_A,ID,Val_A
Doc_You_are_given_2_word,IMPLEMENTED_BY,Func_cycpattern_check
Func_intersection,NAME,Val_intersection
Var__,ID,Val__
Func_monotonic,BODY,Return
Var_List,CTX,Load
Compare,LEFT,Var_new_distance
Func_will_it_fly,NAME,Val_will_it_fly
Arg_a,ANNOTATION,Var_int
BinOp,LEFT,List
Func_same_chars,NAME,Val_same_chars
Var_n_vowels,CTX,Load
Func_special_factorial,ARGS,arguments
Func_fix_spaces,NAME,Val_fix_spaces
alias,NAME,Val_Tuple
Func_concatenate,BODY,Return
Compare,LEFT,Var_string
Assign,TARGETS,Var_ns
Doc_Given_two_lists_oper,IMPLEMENTED_BY,Func_do_algebra
Const_ng ,VALUE,Val_ng 
HumanEval_33,HAS_DOCSTRING,Doc_This_function_takes_
Var_squared,ID,Val_squared
Var_odd_digit_elements,CTX,Store
Assign,VALUE,Subscript
Func_Strongest_Extension,BODY,Assign
Expr,VALUE,Const_ Return a greatest c...
Attribute,VALUE,Var_evens
Var_key,CTX,Load
Module,BODY,Func_string_to_md5
arguments,ARGS,Arg_m
HumanEval_82,HAS_DOCSTRING,Doc_Write_a_function_tha
ListComp,ELT,Var_n
Func_rolling_max,RETURNS,Subscript
Compare,COMPARATORS,Var_c
Func_bf,ARGS,arguments
Assign,VALUE,Const_12
arguments,ARGS,Arg_k
Doc_Implement_a_function,IMPLEMENTED_BY,Func_count_up_to
BinOp,RIGHT,Var_l
Var_odd_count,ID,Val_odd_count
Func_sort_third,BODY,Expr
alias,NAME,Val_hashlib
Arg_b,ANNOTATION,Var_str
Const_6,VALUE,Val_6
Const_Return list with ele...,VALUE,Val_Return list with ele...
Call,ARGS,Var_temp_a
Call,ARGS,Var_running_max
arguments,ARGS,Arg_h
Func_correct_bracketing,BODY,Expr
Var_S2,CTX,Load
Return,VALUE,Var_special_fact
Var_value_map,CTX,Load
Var_end,ID,Val_end
Arg_n,ANNOTATION,Var_int
Doc_Create_a_function_wh,IMPLEMENTED_BY,Func_can_arrange
Func_reverse_delete,NAME,Val_reverse_delete
Var_opening_bracket_index,CTX,Load
Func_median,ARGS,arguments
Var_enumerate,ID,Val_enumerate
Func_modp,BODY,Expr
Func_decimal_to_binary,BODY,Expr
Attribute,VALUE,Var_date
keyword,ARG,Val_reverse
Expr,VALUE,Const_ Insert a number 'de...
arguments,ARGS,Arg_threshold
Const_1.7,VALUE,Val_1.7
Var_closing_bracket_index,CTX,Store
Func_eat,BODY,Expr
Func_prime_length,BODY,Expr
Arg_k,ARG,Val_k
IfExp,ORELSE,Call
Func_decode_cyclic,ARGS,arguments
For,ITER,Var_s
Func_fib4,BODY,For
Var_odd_collatz,CTX,Store
Arg_m,ARG,Val_m
Tuple,ELTS,Const_Jupiter
ListComp,ELT,Var_e
HumanEval_35,HAS_DOCSTRING,Doc_Return_maximum_eleme
AugAssign,TARGET,Var_odd
Set,ELTS,Const_u
Assign,TARGETS,Var_distance
Slice,STEP,UnaryOp
Subscript,VALUE,Var_operand
Dict,KEYS,Const_two
Func_even_odd_palindrome,ARGS,arguments
Arg_paren_string,ARG,Val_paren_string
Func_select_words,BODY,For
Var_min_index,CTX,Store
Func_separate_paren_groups,NAME,Val_separate_paren_group...
IfExp,ORELSE,Const_0
AugAssign,TARGET,Var_times
Func_sum_product,RETURNS,Subscript
Func_encode_shift,ARGS,arguments
Var_sorted_array,CTX,Store
